track,1,e+,1,184,-3693.776873,19.742463,5546.979344,48.6907 ns ,97.5425 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,185,-3715.828215,19.681949,5580.401919,48.8243 ns ,7.82478 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,186,-3731.974607,19.638589,5604.875548,48.9221 ns ,6.83652 keV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,187,-3803.718984,19.450830,5713.620509,49.3566 ns ,30.1588 keV,Transportation,0.054341,0.000000,997.808455
track,1,e+,1,188,-3804.236941,19.450439,5714.403626,49.3598 ns ,456.893 keV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,189,-3805.987431,19.458239,5717.015672,49.3703 ns ,1.63043 MeV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,190,-3806.116727,19.458676,5717.206662,49.371 ns ,129.348 keV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,191,-3807.100932,19.465263,5718.650183,49.3769 ns ,1.22031 MeV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,192,-3807.847033,19.462377,5719.728927,49.3812 ns ,752.394 keV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,193,-3808.605316,19.450797,5720.844757,49.3857 ns ,1.03624 MeV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,194,-3809.120708,19.437869,5721.610514,49.3888 ns ,483.669 keV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,195,-3810.257193,19.408406,5723.286351,49.3956 ns ,1.10132 MeV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,196,-3811.094987,19.386117,5724.539974,49.4006 ns ,730.243 keV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,197,-3812.002185,19.357707,5725.930085,49.4061 ns ,775.522 keV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,198,-3812.130755,19.352631,5726.129771,49.4069 ns ,168.086 keV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,199,-3814.210504,19.289150,5729.395912,49.4199 ns ,2.28455 MeV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,200,-3814.689217,19.282015,5730.136922,49.4228 ns ,510.664 keV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,201,-3814.880762,19.279831,5730.430117,49.424 ns ,185.219 keV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,202,-3815.456185,19.269658,5731.316585,49.4275 ns ,576.484 keV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,203,-3815.638062,19.266656,5731.600193,49.4286 ns ,208.818 keV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,204,-3816.544902,19.260731,5732.991063,49.4342 ns ,1.11132 MeV,eIoni,0.054341,0.000000,997.808455
track,1,e+,1,205,-3819.218160,19.223666,5737.018866,49.4503 ns ,2.69183 MeV,eBrem,0.054341,0.000000,997.808455
track,1,e+,1,206,-3819.583918,19.226329,5737.568588,49.4525 ns ,365.591 keV,eBrem,0.054341,0.000000,997.808455
