EventID,Step,TrackID,PosX,PosY,PosZ,Energy,Time, Charge, Type
0,6,315,8.531096823708,-3.553129778626,-13.770277493138,0.000000000000,0.256786699186,0.000000000000,gamma
0,1,346,8.531096823708,-3.553129778626,-13.770277493138,3.012294866338,0.257855940206,1.000000000000,e+
0,2,346,8.565310864551,-3.579971640358,-13.457380446134,1.168215412228,0.258027214990,1.000000000000,e+
0,3,346,8.595312420286,-3.588896367181,-13.423434843191,0.510998910000,0.258027214990,1.000000000000,e+
0,3,346,8.595312420286,-3.588896367181,-13.423434843191,0.510998910000,0.258027214990,1.000000000000,e+
0,4,346,8.595312420286,-3.588896367181,-13.423434843191,0.510998910000,0.258027214990,1.000000000000,e+
0,1,348,8.595312420286,-3.588896367181,-13.423434843191,0.510998910000,0.273657069039,0.000000000000,gamma
0,2,348,6.616296787991,0.459864585442,-12.140106268492,0.000000000000,0.273657069039,0.000000000000,gamma
0,1,349,6.616296787991,0.459864585442,-12.140106268492,0.933986820000,0.273721068436,-1.000000000000,e-
0,2,349,6.614693091388,0.471172256927,-12.128814877646,0.510998910000,0.273721068436,-1.000000000000,e-
0,1,347,8.595312420286,-3.588896367181,-13.423434843191,0.510998910000,0.277228442007,0.000000000000,gamma
0,2,347,11.026526960480,-8.562786586719,-15.000000000000,0.510998910000,0.328613644302,0.000000000000,gamma
0,3,347,17.532801317757,-21.873621091974,-19.219111593296,0.321927369044,0.336278789289,0.000000000000,gamma
0,4,347,16.051754597089,-23.447565284132,-20.000000000000,0.321927369044,0.341586846100,0.000000000000,gamma
0,5,347,15.026140581194,-24.537510119218,-20.540759507171,0.000000000000,0.341586846100,0.000000000000,gamma
0,1,351,15.026140581194,-24.537510119218,-20.540759507171,0.832157279044,0.341632178192,-1.000000000000,e-
0,2,351,15.016452896940,-24.541541782675,-20.538535819165,0.510998910000,0.341632178192,-1.000000000000,e-
0,1,350,17.532801317757,-21.873621091974,-19.219111593296,0.700070450956,0.329179780537,-1.000000000000,e-
